Entry ID,Accuracy
optics/2-68,0.5
optics/2-50,0.6
optics/1-41,0.3333333333333333
optics/2-66,0.0
optics/2-61,0.5
optics/2-35,0.0
optics/1-12,0.0
optics/1-15,1.0
optics/2-32,0.0
optics/1-24,0
optics/2-67,1.0
optics/2-56,1.0
optics/2-69,0.5
optics/2-33,0.5428571428571428
optics/1-14,0.4666666666666667
optics/2-34,0.5
optics/1-1,1.0
optics/1-8,0.16666666666666666
optics/1-9,0.0
optics/3-4,0.0
optics/3-3,1.0
optics/1-7,0.0
optics/3-21,0.0
optics/3-26,0.0
optics/3-19,0.0
optics/3-10,0.0
optics/3-17,0.0
optics/3-28,1.0
optics/3-16,1.0
optics/3-29,0.0
optics/3-11,0.0
optics/3-27,0.0
optics/3-18,0.8571428571428571
optics/3-20,0.0
optics/1-31,1.0
optics/2-1,0.0
optics/2-16,0.5
optics/2-29,1.0
optics/2-11,1.0
optics/2-27,0.0
optics/1-38,1.0
optics/2-73,0.0
optics/2-45,0.0
optics/1-39,0.0
optics/2-26,0.25
optics/2-19,0.0
optics/1-37,0.0
optics/2-17,0
optics/2-88,1.0
optics/2-43,1.0
optics/2-86,1.0
optics/2-72,0.0
optics/2-31,0.75
optics/1-11,0.25
optics/1-18,1.0
optics/2-38,0.0
optics/2-53,1.0
optics/2-54,1.0
optics/2-62,0.0
optics/2-65,0.0
optics/2-39,0.0
optics/1-19,1.0
optics/1-26,1.0
optics/2-30,0.0
optics/2-64,0.0
optics/2-63,1.0
optics/2-55,1.0
optics/2-52,0.6666666666666666
optics/3-8,0.5
optics/3-30,0.0
optics/3-7,0.0
optics/3-25,0.0
optics/3-22,0
optics/3-14,0.0
optics/3-13,0
optics/3-12,0.0
optics/3-15,1.0
optics/3-23,0.6666666666666666
optics/3-24,1.0
optics/2-70,0.0
optics/2-41,0.5
optics/2-79,0.0
optics/1-35,0.3333333333333333
optics/2-5,0.3333333333333333
optics/2-15,0.25
optics/2-24,0.0
optics/2-78,1.0
optics/2-49,0.3333333333333333
optics/2-76,0.0
optics/2-25,1.0
optics/2-3,1.0
optics/1-34,1.0
optics/2-13,0.0
